,game,score,mean_reward,eps,time
1352,1352,35,3773,0.0,599
1353,1353,40,4314,0.0,711
1354,1354,23,2410,0.0,288
1355,1355,49,5330,0.0,950
1356,1356,38,4186,0.0,687
1357,1357,28,3005,0.0,466
1358,1358,16,1671,0.0,232
1359,1359,44,4834,0.0,881
1360,1360,18,1844,0.0,261
1361,1361,47,5124,0.0,1022
1362,1362,28,3072,0.0,523
1363,1363,42,4576,0.0,849
1364,1364,26,2736,0.0,425
1365,1365,36,3958,0.0,631
1366,1366,18,1905,0.0,268
1367,1367,44,4761,0.0,724
1368,1368,47,5149,0.0,1015
1369,1369,35,3728,0.0,558
1370,1370,35,3779,0.0,545
1371,1371,28,3059,0.0,474
1372,1372,28,2941,0.0,388
1373,1373,17,1788,0.0,288
1374,1374,38,4043,0.0,550
1375,1375,41,4414,0.0,704
1376,1376,42,4570,0.0,787
1377,1377,35,3746,0.0,574
1378,1378,58,6405,0.0,1256
1379,1379,30,3233,0.0,438
1380,1380,0,-99,0.0,4
1381,1381,41,4457,0.0,789
1382,1382,17,1791,0.0,251
1383,1383,33,3535,0.0,493
1384,1384,0,-84,0.0,21
1385,1385,20,2129,0.0,308
1386,1386,50,5524,0.0,1043
1387,1387,59,6405,0.0,1083
1388,1388,58,6374,0.0,1259
1389,1389,39,4226,0.0,708
1390,1390,42,4537,0.0,838
1391,1391,46,4984,0.0,747
1392,1392,0,-108,0.0,9
1393,1393,14,1464,0.0,241
1394,1394,43,4638,0.0,722
1395,1395,12,1216,0.0,159
1396,1396,36,3828,0.0,531
1397,1397,38,4091,0.0,638
1398,1398,0,-100,0.0,5
1399,1399,23,2456,0.0,410
1400,1400,25,2663,0.0,391
1401,1401,40,4346,0.0,821
1402,1402,32,3442,0.0,507
1403,1403,0,-97,0.0,6
1404,1404,31,3335,0.0,457
1405,1405,44,4783,0.0,792
1406,1406,24,2591,0.0,392
1407,1407,26,2774,0.0,393
1408,1408,24,2570,0.0,429
1409,1409,43,4776,0.0,830
1410,1410,30,3186,0.0,479
1411,1411,50,5545,0.0,966
1412,1412,0,-94,0.0,9
1413,1413,31,3284,0.0,436
1414,1414,16,1695,0.0,250
1415,1415,0,-89,0.0,16
1416,1416,22,2265,0.0,254
1417,1417,40,4284,0.0,663
1418,1418,39,4252,0.0,836
1419,1419,0,-108,0.0,9
1420,1420,27,2869,0.0,405
1421,1421,39,4206,0.0,694
1422,1422,21,2254,0.0,382
1423,1423,25,2686,0.0,444
1424,1424,43,4691,0.0,857
1425,1425,19,2017,0.0,299
1426,1426,71,7795,0.0,1335
1427,1427,27,2949,0.0,469
1428,1428,22,2310,0.0,325
1429,1429,38,4129,0.0,712
1430,1430,38,4104,0.0,691
1431,1431,29,3083,0.0,493
1432,1432,49,5359,0.0,929
1433,1433,27,2881,0.0,449
1434,1434,19,1996,0.0,304
1435,1435,35,3689,0.0,537
1436,1436,37,4090,0.0,766
1437,1437,0,-103,0.0,4
1438,1438,41,4429,0.0,715
1439,1439,39,4259,0.0,769
1440,1440,46,4995,0.0,868
1441,1441,36,3901,0.0,708
1442,1442,37,4027,0.0,719
1443,1443,28,3034,0.0,479
1444,1444,20,2073,0.0,274
1445,1445,18,1870,0.0,251
1446,1446,37,4052,0.0,720
1447,1447,36,3964,0.0,735
1448,1448,21,2241,0.0,339
1449,1449,38,4051,0.0,578
1450,1450,26,2793,0.0,412
1451,1451,45,4925,0.0,845
1452,1452,28,2914,0.0,343
1453,1453,31,3279,0.0,471
1454,1454,24,2542,0.0,433
1455,1455,39,4181,0.0,707
1456,1456,39,4167,0.0,573
1457,1457,31,3366,0.0,596
1458,1458,39,4224,0.0,690
1459,1459,42,4634,0.0,893
1460,1460,40,4331,0.0,772
1461,1461,37,4063,0.0,719
1462,1462,45,4885,0.0,879
1463,1463,35,3792,0.0,602
1464,1464,0,-90,0.0,13
1465,1465,42,4632,0.0,861
1466,1466,0,-105,0.0,6
1467,1467,36,3968,0.0,741
1468,1468,54,5886,0.0,1055
1469,1469,39,4235,0.0,717
1470,1470,37,4014,0.0,712
1471,1471,0,-94,0.0,9
1472,1472,39,4202,0.0,676
1473,1473,38,4163,0.0,654
1474,1474,42,4533,0.0,648
1475,1475,24,2553,0.0,390
1476,1476,31,3416,0.0,608
1477,1477,49,5360,0.0,898
1478,1478,52,5592,0.0,805
1479,1479,54,5965,0.0,1124
1480,1480,25,2645,0.0,361
1481,1481,41,4429,0.0,715
1482,1482,46,4981,0.0,816
1483,1483,59,6448,0.0,942
1484,1484,38,4132,0.0,893
1485,1485,17,1742,0.0,214
1486,1486,49,5341,0.0,947
1487,1487,30,3208,0.0,523
1488,1488,35,3794,0.0,580
1489,1489,38,4087,0.0,606
1490,1490,18,1883,0.0,264
1491,1491,40,4313,0.0,748
1492,1492,17,1790,0.0,336
1493,1493,46,5023,0.0,798
1494,1494,26,2814,0.0,529
1495,1495,31,3354,0.0,562
1496,1496,38,4154,0.0,755
1497,1497,0,-85,0.0,28
1498,1498,34,3556,0.0,425
1499,1499,36,3941,0.0,626
1500,1500,30,3277,0.0,590
1501,1501,47,5122,0.0,834
1502,1502,34,3660,0.0,557
1503,1503,30,3225,0.0,456
1504,1504,33,3572,0.0,588
1505,1505,40,4287,0.0,606
1506,1506,32,3424,0.0,481
1507,1507,20,2061,0.0,234
1508,1508,32,3433,0.0,602
1509,1509,38,4123,0.0,650
1510,1510,25,2614,0.0,400
1511,1511,30,3322,0.0,595
1512,1512,44,4910,0.0,893
1513,1513,47,5115,0.0,913
1514,1514,16,1650,0.0,213
1515,1515,18,1901,0.0,302
1516,1516,44,4892,0.0,897
1517,1517,39,4283,0.0,725
1518,1518,37,4004,0.0,632
1519,1519,17,1823,0.0,297
1520,1520,27,2871,0.0,395
1521,1521,16,1713,0.0,282
1522,1522,13,1359,0.0,213
1523,1523,27,2911,0.0,447
1524,1524,11,1111,0.0,157
1525,1525,33,3598,0.0,738
1526,1526,31,3252,0.0,390
1527,1527,23,2432,0.0,336
1528,1528,31,3309,0.0,461
1529,1529,23,2491,0.0,373
1530,1530,0,-85,0.0,22
1531,1531,0,-98,0.0,5
1532,1532,23,2449,0.0,373
1533,1533,37,3941,0.0,605
1534,1534,48,5231,0.0,802
1535,1535,42,4554,0.0,815
1536,1536,22,2357,0.0,356
1537,1537,28,3028,0.0,535
1538,1538,28,2976,0.0,429
1539,1539,31,3297,0.0,463
1540,1540,0,-103,0.0,6
1541,1541,50,5525,0.0,1020
1542,1542,0,-104,0.0,15
1543,1543,27,2853,0.0,377
1544,1544,49,5348,0.0,974
1545,1545,44,4803,0.0,838
1546,1546,25,2644,0.0,396
1547,1547,38,4185,0.0,724
1548,1548,27,2889,0.0,435
1549,1549,0,-100,0.0,17
1550,1550,25,2621,0.0,363
1551,1551,49,5429,0.0,1025
1552,1552,8,769,0.0,112
1553,1553,0,-94,0.0,9
1554,1554,32,3440,0.0,543
1555,1555,28,3031,0.0,448
1556,1556,43,4668,0.0,816
1557,1557,49,5353,0.0,965
1558,1558,23,2444,0.0,360
1559,1559,35,3797,0.0,583
1560,1560,22,2346,0.0,357
1561,1561,27,2913,0.0,451
1562,1562,44,4730,0.0,727
1563,1563,46,5013,0.0,986
1564,1564,0,-105,0.0,6
1565,1565,38,4197,0.0,770
1566,1566,46,4996,0.0,797
1567,1567,12,1215,0.0,158
1568,1568,38,4182,0.0,781
1569,1569,0,-93,0.0,10
1570,1570,30,3292,0.0,535
1571,1571,17,1785,0.0,247
1572,1572,33,3512,0.0,462
1573,1573,25,2625,0.0,347
1574,1574,51,5556,0.0,1070
1575,1575,26,2785,0.0,424
1576,1576,21,2218,0.0,310
1577,1577,27,2923,0.0,503
1578,1578,42,4488,0.0,677
1579,1579,35,3801,0.0,599
1580,1580,24,2589,0.0,436
1581,1581,18,1836,0.0,221
1582,1582,23,2437,0.0,373
1583,1583,0,-106,0.0,11
1584,1584,23,2503,0.0,423
1585,1585,34,3677,0.0,550
1586,1586,14,1470,0.0,233
1587,1587,29,3074,0.0,420
1588,1588,39,4245,0.0,683
1589,1589,64,6990,0.0,1107
1590,1590,33,3560,0.0,602
1591,1591,38,4087,0.0,598
1592,1592,47,5112,0.0,1008
1593,1593,19,2027,0.0,293
1594,1594,49,5413,0.0,945
1595,1595,20,2124,0.0,331
1596,1596,30,3208,0.0,473
1597,1597,0,-96,0.0,23
1598,1598,45,4868,0.0,780
1599,1599,21,2261,0.0,357
1600,1600,21,2213,0.0,303
1601,1601,44,4710,0.0,657
1602,1602,27,2872,0.0,388
1603,1603,30,3241,0.0,522
1604,1604,27,2876,0.0,498
1605,1605,28,3071,0.0,592
1606,1606,0,-105,0.0,12
1607,1607,39,4301,0.0,827
1608,1608,30,3260,0.0,515
1609,1609,32,3444,0.0,479
1610,1610,25,2704,0.0,436
1611,1611,49,5367,0.0,963
1612,1612,15,1530,0.0,232
1613,1613,28,2987,0.0,462
1614,1614,19,1974,0.0,238
1615,1615,39,4227,0.0,615
1616,1616,33,3579,0.0,535
1617,1617,0,-103,0.0,10
1618,1618,25,2692,0.0,432
1619,1619,38,4095,0.0,616
1620,1620,41,4424,0.0,732
1621,1621,51,5590,0.0,1078
1622,1622,27,2888,0.0,394
1623,1623,30,3167,0.0,448
1624,1624,30,3199,0.0,598
1625,1625,37,4027,0.0,705
1626,1626,47,5136,0.0,826
1627,1627,19,2002,0.0,278
1628,1628,45,4924,0.0,812
1629,1629,59,6435,0.0,1071
1630,1630,34,3674,0.0,615
1631,1631,42,4598,0.0,823
1632,1632,41,4463,0.0,745
1633,1633,29,3136,0.0,468
1634,1634,31,3342,0.0,458
1635,1635,29,3134,0.0,524
1636,1636,30,3189,0.0,442
1637,1637,37,3969,0.0,521
1638,1638,23,2479,0.0,371
1639,1639,34,3665,0.0,616
1640,1640,28,3070,0.0,481
1641,1641,26,2702,0.0,343
1642,1642,46,5037,0.0,904
1643,1643,15,1619,0.0,311
1644,1644,0,-97,0.0,6
1645,1645,51,5533,0.0,1011
1646,1646,0,-100,0.0,9
1647,1647,0,-100,0.0,3
1648,1648,26,2783,0.0,394
1649,1649,0,-81,0.0,34
1650,1650,14,1444,0.0,205
1651,1651,14,1424,0.0,179
1652,1652,45,4922,0.0,910
1653,1653,47,5144,0.0,938
1654,1654,0,-101,0.0,2
1655,1655,32,3426,0.0,479
1656,1656,44,4775,0.0,888
1657,1657,33,3577,0.0,581
1658,1658,0,-91,0.0,16
1659,1659,23,2531,0.0,427
1660,1660,49,5327,0.0,909
1661,1661,16,1629,0.0,196
1662,1662,32,3472,0.0,543
1663,1663,29,3136,0.0,498
1664,1664,42,4507,0.0,788
1665,1665,41,4440,0.0,696
1666,1666,0,-102,0.0,3
1667,1667,0,-94,0.0,17
1668,1668,27,2865,0.0,401
1669,1669,0,-103,0.0,16
1670,1670,0,-89,0.0,22
1671,1671,30,3197,0.0,592
1672,1672,19,2016,0.0,352
1673,1673,52,5699,0.0,1064
1674,1674,31,3309,0.0,437
1675,1675,45,4943,0.0,831
1676,1676,47,5145,0.0,951
1677,1677,15,1508,0.0,166
1678,1678,31,3270,0.0,402
1679,1679,46,4981,0.0,890
1680,1680,38,4082,0.0,629
1681,1681,41,4395,0.0,669
1682,1682,0,-109,0.0,12
1683,1683,32,3413,0.0,414
1684,1684,35,3735,0.0,557
1685,1685,23,2418,0.0,338
1686,1686,23,2537,0.0,479
1687,1687,48,5204,0.0,907
1688,1688,36,3882,0.0,603
1689,1689,48,5310,0.0,983
1690,1690,43,4715,0.0,827
1691,1691,21,2222,0.0,320
1692,1692,30,3257,0.0,494
1693,1693,26,2755,0.0,360
1694,1694,17,1814,0.0,272
1695,1695,29,3176,0.0,522
1696,1696,39,4194,0.0,674
1697,1697,46,5000,0.0,779
1698,1698,0,-86,0.0,17
1699,1699,30,3252,0.0,561
1700,1700,29,3168,0.0,534
1701,1701,43,4681,0.0,803
1702,1702,23,2490,0.0,398
1703,1703,0,-96,0.0,7
1704,1704,41,4412,0.0,812
1705,1705,23,2430,0.0,346
1706,1706,44,4816,0.0,967
1707,1707,0,-110,0.0,11
1708,1708,20,2101,0.0,340
1709,1709,35,3767,0.0,631
1710,1710,28,3004,0.0,413
1711,1711,23,2527,0.0,441
1712,1712,24,2589,0.0,388
1713,1713,9,891,0.0,137
1714,1714,29,3127,0.0,535
1715,1715,46,4994,0.0,817
1716,1716,22,2355,0.0,404
1717,1717,0,-103,0.0,12
1718,1718,18,1879,0.0,270
1719,1719,32,3513,0.0,608
1720,1720,0,-95,0.0,8
1721,1721,19,1961,0.0,233
1722,1722,0,-100,0.0,1
1723,1723,22,2322,0.0,347
1724,1724,30,3208,0.0,523
1725,1725,33,3510,0.0,534
1726,1726,30,3170,0.0,395
1727,1727,22,2295,0.0,280
1728,1728,24,2523,0.0,380
1729,1729,20,2138,0.0,327
1730,1730,59,6426,0.0,1196
1731,1731,46,5089,0.0,866
1732,1732,52,5642,0.0,909
1733,1733,31,3252,0.0,482
1734,1734,55,5984,0.0,1050
1735,1735,16,1682,0.0,281
1736,1736,21,2234,0.0,320
1737,1737,46,5043,0.0,930
1738,1738,12,1226,0.0,167
1739,1739,12,1224,0.0,175
1740,1740,34,3668,0.0,631
1741,1741,21,2187,0.0,273
1742,1742,45,4927,0.0,1013
1743,1743,31,3434,0.0,622
1744,1744,27,2931,0.0,441
1745,1745,55,5976,0.0,1180
1746,1746,27,2891,0.0,471
1747,1747,39,4255,0.0,653
1748,1748,58,6383,0.0,1172
1749,1749,0,-99,0.0,4
1750,1750,40,4286,0.0,741
1751,1751,29,3068,0.0,430
1752,1752,45,4846,0.0,830
1753,1753,42,4588,0.0,703
1754,1754,30,3265,0.0,542
1755,1755,27,2918,0.0,508
1756,1756,20,2116,0.0,333
1757,1757,0,-105,0.0,6
1758,1758,35,3770,0.0,590
1759,1759,30,3231,0.0,472
1760,1760,27,2891,0.0,465
1761,1761,19,2008,0.0,306
1762,1762,15,1586,0.0,242
1763,1763,33,3538,0.0,604
1764,1764,26,2776,0.0,399
1765,1765,24,2496,0.0,323
1766,1766,0,-106,0.0,7
1767,1767,30,3177,0.0,494
1768,1768,31,3361,0.0,557
1769,1769,0,-87,0.0,16
1770,1770,27,2960,0.0,462
1771,1771,25,2623,0.0,337
1772,1772,0,-106,0.0,9
1773,1773,0,-100,0.0,3
1774,1774,32,3495,0.0,562
1775,1775,40,4345,0.0,830
1776,1776,38,4034,0.0,635
1777,1777,0,-95,0.0,8
1778,1778,34,3662,0.0,575
1779,1779,32,3481,0.0,590
1780,1780,39,4230,0.0,696
1781,1781,33,3507,0.0,517
1782,1782,48,5202,0.0,857
1783,1783,26,2791,0.0,448
1784,1784,19,2028,0.0,342
1785,1785,25,2721,0.0,559
1786,1786,50,5487,0.0,936
1787,1787,0,-97,0.0,6
1788,1788,35,3772,0.0,594
1789,1789,38,4134,0.0,705
1790,1790,19,2028,0.0,304
1791,1791,23,2418,0.0,344
1792,1792,28,3076,0.0,517
1793,1793,0,-86,0.0,17
1794,1794,36,3907,0.0,660
1795,1795,31,3306,0.0,578
1796,1796,45,4904,0.0,934
1797,1797,34,3654,0.0,523
1798,1798,49,5350,0.0,832
1799,1799,39,4186,0.0,618
1800,1800,47,5077,0.0,801
1801,1801,32,3481,0.0,552
1802,1802,37,4035,0.0,625
1803,1803,43,4625,0.0,765
1804,1804,28,3021,0.0,494
1805,1805,37,3912,0.0,546
1806,1806,29,3104,0.0,492
1807,1807,41,4411,0.0,713
1808,1808,0,-95,0.0,10
1809,1809,43,4628,0.0,932
1810,1810,22,2348,0.0,353
1811,1811,19,1991,0.0,271
1812,1812,24,2563,0.0,360
1813,1813,38,4112,0.0,777
1814,1814,35,3837,0.0,663
1815,1815,21,2265,0.0,361
1816,1816,0,-92,0.0,11
1817,1817,37,4008,0.0,716
1818,1818,18,1885,0.0,258
1819,1819,49,5318,0.0,916
1820,1820,10,990,0.0,133
1821,1821,32,3415,0.0,554
1822,1822,26,2746,0.0,365
1823,1823,29,3098,0.0,480
1824,1824,36,3889,0.0,578
1825,1825,40,4310,0.0,689
1826,1826,19,1990,0.0,274
1827,1827,43,4659,0.0,653
1828,1828,17,1797,0.0,277
1829,1829,42,4551,0.0,634
1830,1830,40,4409,0.0,750
1831,1831,28,3115,0.0,592
1832,1832,39,4273,0.0,757
1833,1833,31,3339,0.0,505
1834,1834,49,5435,0.0,1049
1835,1835,39,4249,0.0,647
1836,1836,26,2774,0.0,411
1837,1837,22,2349,0.0,376
1838,1838,0,-92,0.0,11
1839,1839,33,3560,0.0,554
1840,1840,28,2983,0.0,446
1841,1841,47,5094,0.0,962
1842,1842,0,-103,0.0,14
1843,1843,16,1675,0.0,250
1844,1844,0,-99,0.0,4
1845,1845,25,2682,0.0,388
1846,1846,44,4738,0.0,881
1847,1847,23,2402,0.0,292
1848,1848,31,3369,0.0,575
1849,1849,51,5602,0.0,1014
1850,1850,23,2405,0.0,361
1851,1851,28,3031,0.0,500
1852,1852,18,1891,0.0,274
1853,1853,38,4219,0.0,734
1854,1854,22,2366,0.0,377
1855,1855,0,-107,0.0,10
1856,1856,25,2602,0.0,346
1857,1857,44,4871,0.0,810
1858,1858,41,4480,0.0,806
1859,1859,37,4012,0.0,678
1860,1860,27,2927,0.0,449
1861,1861,20,2148,0.0,333
1862,1862,36,3955,0.0,602
1863,1863,27,2932,0.0,506
1864,1864,60,6586,0.0,1219
1865,1865,39,4172,0.0,568
1866,1866,37,3980,0.0,648
1867,1867,31,3417,0.0,625
1868,1868,33,3527,0.0,583
1869,1869,50,5503,0.0,1008
1870,1870,28,3059,0.0,476
1871,1871,34,3701,0.0,522
1872,1872,45,4917,0.0,753
1873,1873,39,4161,0.0,537
1874,1874,0,-77,0.0,28
1875,1875,31,3426,0.0,646
1876,1876,0,-96,0.0,7
1877,1877,0,-92,0.0,17
1878,1878,22,2401,0.0,408
1879,1879,36,3874,0.0,599
1880,1880,37,4094,0.0,806
1881,1881,44,4714,0.0,811
1882,1882,41,4448,0.0,752
1883,1883,35,3817,0.0,613
1884,1884,42,4485,0.0,682
1885,1885,40,4373,0.0,690
1886,1886,17,1748,0.0,214
1887,1887,26,2801,0.0,412
1888,1888,37,4019,0.0,623
1889,1889,0,-81,0.0,26
1890,1890,39,4257,0.0,723
1891,1891,37,4079,0.0,715
1892,1892,22,2279,0.0,284
1893,1893,28,3003,0.0,466
1894,1894,23,2464,0.0,366
1895,1895,34,3667,0.0,582
1896,1896,0,-102,0.0,19
1897,1897,43,4664,0.0,886
1898,1898,41,4458,0.0,720
1899,1899,20,2109,0.0,326
1900,1900,0,-96,0.0,7
1901,1901,38,4180,0.0,749
1902,1902,26,2732,0.0,341
1903,1903,43,4705,0.0,741
1904,1904,33,3549,0.0,489
1905,1905,44,4887,0.0,826
1906,1906,37,3990,0.0,578
1907,1907,43,4708,0.0,742
1908,1908,45,4888,0.0,848
1909,1909,44,4783,0.0,824
1910,1910,0,-88,0.0,15
1911,1911,0,-100,0.0,11
1912,1912,40,4323,0.0,862
1913,1913,51,5603,0.0,869
1914,1914,23,2443,0.0,345
1915,1915,25,2674,0.0,366
1916,1916,34,3695,0.0,594
1917,1917,40,4407,0.0,774
1918,1918,18,1925,0.0,318
1919,1919,40,4372,0.0,725
1920,1920,25,2689,0.0,377
1921,1921,44,4788,0.0,1119
1922,1922,0,-99,0.0,18
1923,1923,50,5576,0.0,1059
1924,1924,38,4085,0.0,566
1925,1925,28,2952,0.0,397
1926,1926,20,2162,0.0,365
1927,1927,12,1202,0.0,149
1928,1928,22,2335,0.0,330
1929,1929,0,-98,0.0,19
1930,1930,0,-109,0.0,20
1931,1931,39,4236,0.0,714
1932,1932,23,2458,0.0,386
1933,1933,22,2283,0.0,290
1934,1934,36,3942,0.0,663
1935,1935,30,3260,0.0,523
1936,1936,25,2659,0.0,413
1937,1937,27,2908,0.0,470
1938,1938,34,3689,0.0,614
1939,1939,50,5478,0.0,1001
1940,1940,17,1740,0.0,214
1941,1941,52,5594,0.0,1079
1942,1942,26,2786,0.0,457
1943,1943,40,4321,0.0,700
1944,1944,38,4169,0.0,764
1945,1945,26,2767,0.0,374
1946,1946,38,4178,0.0,657
1947,1947,0,-81,0.0,30
1948,1948,46,4959,0.0,766
1949,1949,34,3706,0.0,569
1950,1950,33,3549,0.0,595
1951,1951,31,3351,0.0,515
1952,1952,57,6186,0.0,1126
1953,1953,42,4661,0.0,804
1954,1954,0,-94,0.0,9
1955,1955,0,-95,0.0,8
1956,1956,47,5147,0.0,959
1957,1957,0,-90,0.0,13
1958,1958,35,3753,0.0,579
1959,1959,27,2889,0.0,473
1960,1960,28,3044,0.0,491
1961,1961,0,-101,0.0,4
1962,1962,24,2556,0.0,501
1963,1963,25,2684,0.0,382
1964,1964,29,3114,0.0,510
1965,1965,37,4034,0.0,644
1966,1966,11,1103,0.0,159
1967,1967,31,3265,0.0,523
1968,1968,33,3518,0.0,498
1969,1969,40,4396,0.0,673
1970,1970,47,5213,0.0,835
1971,1971,25,2747,0.0,447
1972,1972,27,2884,0.0,446
1973,1973,40,4404,0.0,821
1974,1974,24,2605,0.0,442
1975,1975,30,3301,0.0,526
1976,1976,27,2897,0.0,403
1977,1977,51,5632,0.0,1248
1978,1978,0,-103,0.0,6
1979,1979,33,3570,0.0,612
1980,1980,29,3103,0.0,427
1981,1981,45,4885,0.0,787
1982,1982,26,2768,0.0,379
1983,1983,46,5004,0.0,899
1984,1984,25,2626,0.0,360
1985,1985,0,-108,0.0,9
1986,1986,40,4332,0.0,683
1987,1987,25,2685,0.0,373
1988,1988,32,3423,0.0,474
1989,1989,44,4749,0.0,812
1990,1990,34,3666,0.0,651
1991,1991,0,-99,0.0,4
1992,1992,25,2652,0.0,352
1993,1993,52,5736,0.0,1161
1994,1994,29,3092,0.0,474
1995,1995,33,3644,0.0,692
1996,1996,27,2891,0.0,417
1997,1997,28,3009,0.0,488
1998,1998,30,3187,0.0,386
1999,1999,0,-95,0.0,18
